headline,emotion_huggingface
Cameron set to press Obama on tech encryption,neutral
Man uses Trump victory as excuse to call ex-girlfriend,anger
"Extreme weather to cause extreme food shortages, task force finds",neutral
San Bernardino divers reportedly pull object from water in evidence search,neutral
Death of Saudi King Abdullah brings uncertain new era for US in Middle East,sadness
Rembrandt Art Proves Chapter 22 of Genesis (MUST SEE),neutral
Fact-checker takes Obama to task for gun claims,neutral
3 Year Old Son of Singer Michael Bublé Diagnosed With Cancer,sadness
Obama's Remarks on 'Most Peaceful' World Ring Hollow in Dangerous Middle East,neutral
Re: America Is The Loneliest Country In The World – Is It Because We’ve Abandoned The Traditional Family Structure?,sadness
John Kasich wooing Iowans mostly from New Hampshire,neutral
"Syrian War Report – November 9, 2016: Russian Navy Is Ready to Strike Terrorists in Aleppo",fear
The #1 Reason Why People Are Voting for Trump,neutral
Why Trump's talk of a rigged vote is so dangerous,fear
Is Western Civilization Worth Saving?,neutral
Secretive GOP Group Targets Trump for Destruction,neutral
The Fantasy of a Better Iran Deal,neutral
Netanyahu’s contempt for President Obama,disgust
Meet The Couples Fighting To Make Marriage Equality The Law Of The Land,neutral
GOP’s demonic new crusade: Right-wing zealots look for even crueler ways to treat the poor like garbage,disgust
Candace Cameron Bure Dishes on the Main Conservative Issue Driving Her to the Polls,sadness
Ben Carson vs. Ben Carson,neutral
"Carson, GOP White House candidates critical of Obama’s Syria plan for 50 Special Ops troops",anger
No Account for You,neutral
Iran nuclear talks reportedly hit snag over lifting of sanctions as Obama makes appeal to Iran's people,fear
Mitch McConnell Pledges To Avoid Debt Ceiling Disaster,fear
Hillary Clinton: The Alt-Right Has 'Effectively Taken Over the Republican Party',neutral
Nation Mourns 9 Victims In Charleston Church Shooting,sadness
Steve Pieczenik: U.S. Intelligence Waging Coup Against Corrupt Clintons » REGATED,neutral
Comment software has been rolled back to old version,neutral
Round Up the Unusual Suspects: Moneyball Nerds Squeeze Out Blacks & Latinos from Baseball Jobs,neutral
Trump VP’s plane slides off runway at New York airport,surprise
UK Child Protection Services workers are ‘afraid’ to challenge the ages of Muslim invaders for fear of ending up in court,fear
Anti-Communist Group Makes Their First Ever Endorsement Toward The Donald.. Media Silent,neutral
Lynch faces Congress in attorney general hearing,fear
The Conspiracy “Theory” Conspiracy [Video Documentary],neutral
Clinton's Policies Look Like a Death Sentence for Americans,disgust
State Dept. IDs 2 Americans killed in Nepal quake; 2 others reportedly dead,sadness
Time to press the presidential candidates on Flint’s water crisis,neutral
This is why Trump was smart to avoid her: Megyn Kelly just crushed the GOP debate,neutral
"Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric",disgust
Clinton Foundation will continue to accept foreign money during Hillary's run,neutral
"Boy wearing a ‘My dad is an ATM’ T-shirt chased by mob; father frisked, robbed",fear
Why Isn’t NSA Surveillance an Election Issue?,neutral
"Genius Kid Trolled White House Halloween Party, Idiot Obama Didn’t Notice",neutral
Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters,anger
The judge immigration foes wanted,neutral
Madman Merkel Demands the Internet Publicly Release All Closed-Source Code,neutral
Here's How Obamacare Is Going To Affect Your Taxes,neutral
George Will: Trump's judge comments prompted exit from GOP,sadness
"Vote as if your life depended upon it, because it does.",neutral
The new argument against gay equality: Same-sex marriage kills,anger
Dem convention speeches Day 4: 's Reality Check Team vets the claims,neutral
Now Ted Cruz is the enemy: Rupert Murdoch and WSJ open fire in new GOP civil war,anger
"The last days of Washington, D.C.: America can no longer mask its steep decline",sadness
16 Times The Obama Administration Lied About The President's Position On Same-Sex Marriage,neutral
Alternative Cancer Treatments With Positive Results and Generic-Drug Probe to Be Filed by Year-End,neutral
"In Bronx, Sanders voters find more common ground with Trump than Clinton",neutral
The debate moderators missed the opportunity to ask about a real Democratic divide,neutral
Four big takeaways from Trump's 'Acela Primary' triumph,joy
Elite conservative moneymen remain on sidelines,neutral
Goldman Sachs Endorses Hillary Clinton For President,neutral
Russia carries out new airstrikes in Syria,fear
McConnell to Obama: Dems started the SCOTUS wars,neutral
Pacific Islanders may have DNA of unknown human species,neutral
WOW! Coláiste Lurgan Sing In English For A Change And It’s Shit,surprise
"TRUMPED: After Deceiving The American People, The New York Times Vows To Start ‘Reporting Honestly’",neutral
Glenn Reynolds: Donald Trump is the response to a bullying culture,fear
"Donald Trump, a threat the Founding Fathers foresaw: He proves the need for the Electoral College — and is the best case for superdelegates",fear
Dr. Mercola: The Dangers of LED Lights,neutral
Six Corporations Will Soon Rule the Planet,neutral
FBI Wiretapped Corruption Suspect Discussing Clinton Deals,fear
Refugees scooped out of Lake Erie,neutral
Re: America Has Become A Lawless Nation – Hillary Clinton Magically Cleared By The FBI,fear
White House counterterrorism adviser Rand Beers to retire,sadness
Why swing voters are vanishing from US politics,neutral
Netanyahu: Obama's Iranian Nuclear Deal Worse Than Israel Feared,disgust
HILLARY PROMISES END TO VIOLENCE THROUGH CIVILIAN DISARMAMENT,anger
"More Evidence Emerges Proving What a Shameless, Crony Fraud Evan Bayh Is",fear
"Research Suggests Gun Background Checks Work, But They're Not Everything",neutral
"60 Civilians Killed, 200 Injured As US-Led Airstrikes Hit a School In Iraq",sadness
Re: OUCH! Hillary Clinton’s self-unaware lecture about religious freedom given important disclaimers,surprise
Ruth Bader Ginsburg Has Perfect Response When Asked About Women On The Supreme Court,neutral
Rick Rule,neutral
"Clinton, Sanders Eclipse Challengers in 1st Debate",neutral
The most important line in Obama's new National Security Strategy,neutral
Support for marriage equality in Ireland was strikingly broad,neutral
Ted Cruz isn't liked in Congress. What could that mean if he's president? (+video),disgust
Healthcare system bleeds us dry by design,disgust
Republicans Warn Iran Against Nuclear Deal With Obama,fear
Bret Baier: FBI Indictment ALMOST certain in Hillary case,neutral
"Speaker at Sanders Rally Tells Crowd Not to Vote Clinton, Gets Dragged Off Stage",sadness
More Reports Of Votes Flipping From Trump To Clinton In Texas ….election Officials Dismiss Concerns… An Ongoing Cbs4 Voter Fraud Investigation Finds People Voting Twice,fear
Trump Loves 'the Poorly Educated' ... and Social Media Clamors,neutral
Incredible smoke haze seen outside NDTV office after Arnab quits; bursting of firecrackers suspected,fear
Fascism In India - CounterCurrents.org,anger
Strategic Culture,neutral
Do Cholesterol Drugs Have Men By Their Gonads?,neutral
'HACKING DEMOCRACY' CREATOR JUST EXPOSED HOW HILLARY HAS ALREADY RIGGED '99% of VOTING MACHINES'! -,neutral
Many Popular Tea Bags Contain Alarming Amounts of Deadly Pesticides (avoid these brands like the plague),fear
"Even If You Hate Trump, What this Leftist Just Did Is VILE... | The Federalist Papers",anger
"Obama endorses Clinton for president, on heels of Sanders meeting",neutral
Clinton ‘Not Concerned’ About New Flap Over Classified Emails,fear
Connecticut’s highest court approves forced chemotherapy for teen,neutral
"He’s getting desperate: Trump’s campaign used to be confident, but Cruz has gotten him feeling downright thirsty",neutral
US Military on Ground in Syria Training Opposition for Raqqa Operation,fear
The Orlando Shooter’s 911 Calls Were Finally Released — and They’re Very Telling,neutral
"Obamacare Architect Jonathan Gruber: “Obamacare Is Not Imploding,” “Working As Designed”",neutral
"U-M’s New ‘Chief Diversity Officer’ Will Collect $385,000 per Year",neutral
BEARS BEWARE: This Just Hit One Of The Highest Levels In The Past 6 Years!,surprise
Spirit to thank veterans at annual Veterans Day Parade,joy
Indiana Gov. Pence backs Cruz for president ahead of state primary,neutral
Trump triumphs: Two big takeaways after The Donald wins New York,joy
PETITION TO STOP GEORGE SOROS VOTING MACHINES HITS 100K,neutral
"Iran nuclear talks: 'Tricky issues' remain, Kerry says",fear
Hillary Clinton: 'unpatriotic' Donald Trump's praise of Putin is 'scary',fear
5 Things You Should Know About George Pataki,neutral
A ten point plan to defeat ISIS,neutral
BREAKING: Obama Says There Were No Scandals During His Administration! HAHAHA!,neutral
The Oregon standoff and America’s double standards on race and religion,neutral
Former Marine guilty of murder in 'American Sniper' trial,sadness
Thanksgiving lessons for the Syrian refugee debate,neutral
WIKILEAKS BOMBSHELL : Chelsea Clinton Used Foundation CHARITY Money for Her LAVISH Wedding and “Life” – TruthFeed,neutral
The Most Important Concepts The Manosphere Taught Me,neutral
"When Obama Admin Went After Banks, It Forced Them to Give Big Money to Some...Questionable Groups",anger
Links 10/28/16,neutral
Turkey Says It Shot Down A Russian Warplane Near Border With Syria,sadness
"Trump Brings Message of Faith, Unity to Black Church",neutral
Obamacare's unlikely No. 1 city,surprise
"Surveillance ""Reforms"" Allow NSA Greater Access Than Ever to Phone Data",neutral
Why did Obama send another 450 trainers to Iraq? (+video),surprise
GERMANY: Parents outraged after German primary school ‘forces’ children to chant “Allahu Akbar” and “there is no God but Allah” in Muslim prayer,anger
Sanders gets the fight he wanted,neutral
Is Clinton ready for the Wild West campaign of Donald Trump?,neutral
ISIS Suspected in Russia Crash: What It Means,fear
Political world's eyes on New Hampshire,neutral
Vladimir Putin: The United States continues to sleep with al-Nusra,neutral
"ObamaCare fallout? Supreme Court ruling sets up potential Obama, GOP battle",fear
Comey Letter Hurts GOP As Hillary Clinton Raised $11.3 Million Online In 72 Hours,joy
Constitutional Law Expert: Comey Did NOT Violate Law By Announcing Email Investigation,fear
Rubio looks to April 13 Miami launch,neutral
"The plight of the bitter nerd: Why so many awkward, shy guys end up hating feminism",neutral
Drones Are Officially Cleaning Up Ocean Trash [Watch],neutral
"Clinton, judged winner of debate, holds big national lead over Sanders",neutral
"As Clinton builds on a strong debate, Trump lobs attacks and complaints",anger
"White House, Republicans work together in final push on trade bill",neutral
French police swarm forest 'larger than Paris' in hunt for Charlie Hebdo jihadist assassins,fear
Bergdahl's platoon mates: Head of Joint Chiefs knew he walked off base in 2009,neutral
FBI reopens Hillary investigation – with evidence from Anthony Weiner sexting scandal,neutral
"After political upheaval in Iowa, what next? (+video)",neutral
Don’t Miss This Once in a Lifetime November Supermoon,neutral
Iceland’s Pirate Party Makes Strong Showing in New Election,neutral
The GOP’s pathetic SCOTUS games: Why its Merrick Garland obstruction just got even more embarrassing,disgust
US Secret Service Struggles To Find Recruits Who Haven’t Used Adderall,neutral
WikiLeaks: Clintons Purchase $200 Million Maldives Estate,neutral
BREAKING: Police Raid Democratic Office – Hillary is SCREWED!,anger
Poll: Trump Reaches 50 Percent Support Nationally for the First Time,neutral
“Well It Was Nice While It Lasted” – Democracy,neutral
Everything you need to know about the next Democratic debate,neutral
Rivals pile on Trump in Republican candidates’ debate,anger
"The inane spectacle of the GOP debate: Cruz the showboating creep, Rubio the slick operator & Bush the desperate flop",disgust
