headline,emotion_huggingface
EndingFed News Network | Syndicated news and opinion website providing continuously updated headlines to top news and analysis sources.,neutral
Angelina Jolie’s Father Speaks Out Against Illuminati,sadness
Oathkeeper Chapter 8,neutral
Here's your intent! Hillary Intentionally Erased Emails - Wikileaks,anger
Trump Has Gotten The Republican Party Sued For Trying To Intimidate Voters,sadness
Can the great nuclear war be prevented ?,fear
Muslims Terrorize Hindus Because It's Wednesday,fear
Hillary Clinton’s Wall Street Fundraising Benefited From Loophole In Federal Anti-Corruption Rule,disgust
A Christmas Story / There Is No Better Purpose Than To Serve Others.,joy
Welcome to the ‘Islamic State of Germany’,fear
Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,fear
Is Global Warming “An Inconvenient Lie”?,disgust
Trump's Election Marks the End of Liberal Capitalism,sadness
Russia suggests joint engineering troops’ drills with India,neutral
Military Veterans Are Helping To Save Coral Reefs By Combating Climate Change,neutral
Trump: Israel is a ray of hope to the world,joy
"News: Inspiring: When This Woman Was Feeling Too Lazy To Vote, Her Ovaries Burst Out Of Her Body And Dragged Her To The Polling Place",sadness
Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 2 of 4),neutral
Reporters Stunned to Learn Trump Fans Lining Up 12 Hours Before Rally Starts,fear
IOWA FARMER CLAIMS BILL CLINTON HAD SEX WITH COW DURING ‘COCAINE PARTY’,neutral
Cypriot leaders to continue talks in November: UN,neutral
This Viral Video Has Hillary Running Scared,fear
"Comment on After Sweeping Election, First Thing Trump Invites Netanyahu to U.S. for Meeting by Debbie Menon",neutral
Family Remembers Queens Sucker Punch Victim ‘He Was The Best Man I Knew’,sadness
Black Americans Going For Donald Trump In Record Numbers As Election Day Approaches,neutral
FBI Director may be sacked for intrusion into elections,fear
The Genocide of Indigenous Peoples in North America and Palestine-Israel - American Herald Tribune,fear
Checkmating Obama,anger
September New Homes Sales Rise——-Back To 1992 Level!,surprise
Hillary’s Crime Family: End Of Days For The U.S.A.,sadness
"WSJ Report Not About Black Rapists At Baylor, But Strictly About The White Guys Who Covered Up For Them",neutral
The ‘Two-Party Racket’ Is Incapable of Dealing With Our Present Crises,neutral
John Podesta’s New Global Order,neutral
More on Trump’s Populism and How It Can Be Controlled By Government,neutral
Donald Trump’s Nightmare Comes True 10 Days Before Election – This Could Ruin EVERYTHING!,fear
Memo to Comey: Keep Your Damn Hands Off Our Elections,anger
"Comment on Boy says farewell to best friend, 91-year-old World War II vet from next door by Joe",sadness
You Won’t Believe What This Congressman is Planning To Do If Trump Loses (VIDEO),surprise
Rutgers Student Fired from Campus Newspaper After Writing ‘Illegal Alien’ in Column,anger
This letter from Manchester City Council is a strong contender for facepalm of the year,neutral
The SPLC’s Libelous New Report on 'Anti-Muslim Extremists',anger
"Obama Administration Mandate Ordering ""Sex Change"" Surgeries Is Challenged",neutral
Good News! First Sanctuary For Abused Circus Elephants Opens In Brazil,joy
The Dream Team Of Hillary Clinton and Michelle Obama Fire Democrats Up In North Carolina,anger
Anonymous World War 3 Has Begun!,neutral
War on the Streets of Paris: Armed Migrants Fight Running Battles in the French Capital,neutral
BREAKING: Putin Issues Massive Warning to the West,fear
"130,000 Americans demand to forbid Soros manipulate elections",anger
Dennis Kucinich’s Extraordinary Warning on D.C.’s Think Tank Warmongers,fear
Civil War Historian: Election 2016 could lead bloody repeat,fear
WikiLeaks: Look Who The Clinton Camp Most Wants to Please,neutral
Welcome to the Trump World Order      : Information,neutral
Iranians had every right to take over US embassy | Veterans Today,neutral
Today is the day! | Opinion - Conservative,neutral
"Life: Move Over, SoulCycle: This Spin Studio Motivates Its Students By Hooking Up Each Bike To A Sick Child’s Life Support",neutral
How To Choose The Best Batteries For Prepper Solar Systems,neutral
Explosive Assange/Pilger Interview on US Election: Expect Riots if Hillary Wins,anger
Hillary's Hypocrisy On Sexual Assault BRUTALLY Exposed | The Federalist Papers,disgust
Corporate Army smashes Dakota barbarians near lucrative pipeline,disgust
"After terrorizing America with Zika scaremongering, Washington Post now admits Zika virus doesn’t cause brain deformities after all",fear
The Set-Up For Gold & Silver: CARNAGE in the Bond Market Pre-Cursor to Market Crash? | Eric Sprott,neutral
"Trump Mistakes Ex-Marine Black Supporter For Protester, Calls Him A ‘Thug’ (TWEET/VIDEO)",disgust
Russia celebrates a Unity Day of liberation of Moscow from the Polish Roman Papists army in 1612,joy
Security Politics and the Closing of the Open Society,sadness
"Clinton “Fixer”: I Spiked Damaging Stories for Sexually Depraved, Morally Corrupt Hillary",disgust
The Next Big Shoe to Drop,neutral
A Measure of Fascism in America,disgust
VIDEO: Watch Newt Gingrich UNLOAD on Megyn Kelly Over Trump,neutral
Teens walk free after gang-rape conviction,neutral
Berkeley Protesters Demanding Segregation Force White Students to Cross Creek in Woods to Go to Class,anger
Europe or Russia: Could Moldova's presidential election determine its future?,neutral
Re: Andrew Breitbart – twitchy.com,neutral
Clinton Is the Most Dangerous Person Alive – An Interview with Edward S. Herman,fear
Harvard Cancels Men’s Soccer Season After Finding Sexually Explicit ‘Reports’ Continued Through 2016,disgust
HOMESCHOOL FAMILIES TARGETED IN DISTRICT’S ‘OPERATION ROUND UP’,anger
Legend of The Brave Buffalo; Thousands of Wild American Bison Appear at Standing Rock.,neutral
Braless Jourdan Dunn flaunt their supermodel figures in racy see-through dresses,neutral
"The Fall of the Saudis, the Battle after ISIS",neutral
WH Press Secretary Says Obama's Denial About Clinton Server Was 'Entirely Factual',neutral
Some Cities Want Their Noncitizen Immigrants to Vote,neutral
Ways To Naturally Raise Your Vibration,neutral
FEMA ‘Area Emergency Tests’ broadcast just before election,fear
Project Veritas: Money from Belize | Opinion - Conservative,neutral
#NoDAPL: Angry Man Fires 7 Shots Into Air Near Standing Rock Water Protectors,anger
Guy Fawkes effigy industry collapses,sadness
LISTEN: Clinton ‘Crime Family’ EXPOSED By Veteran FBI Assistant Director,neutral
Iraqis in Mosul Find US Missiles at Captured Islamic State Base,neutral
"The Hubris of Democratic Elites, Clinton Campaign Gave Us President Trump",neutral
Number of the week: How long until Russia can end its oil dependence?,neutral
NASA to test in flight folding wing,neutral
November 10: Daily Contrarian Reads,neutral
"Meter Reader Knocks On Man’s Door, Reveals Sinister Plan Once He’s Inside",fear
Hook Up Sites Tinder and Grindr Good For Population Control,joy
"Life: 6 Pieces Of Meat I Have Seen, Held, And In One Case, Gone On Vacation With",sadness
Project Veritas Undercover Journalist in Full Burka Is Offered Huma Abedin’s Ballot,neutral
Turkeys face deep divisions over Thanksgiving vote,sadness
Oregon standoff defendants acquitted; feds literally Tase Ammon Bundy’s lawyer at courthouse,neutral
Remember This When You Talk About Standing Rock,neutral
BREAKING: Clinton’s intelligence briefings suspended indefinitely following latest in email scandal | Christian Times Newspaper,sadness
Watch: Rigged Voting Machine Will Not Allow Vote For Trump/Pence… “Stuck” On Clinton/Kaine,anger
Hillary’s health: Candidate stumbles again boarding campaign plane,fear
ISIS Uses 600 Suicide Dogs to Restrain Iraqi Army’s Advance in Mosul,neutral
Protestants get ready to grovel,neutral
"Radio Derb transcript for October 29th is up: The arrogance of power, Etc",neutral
Top US General Pleads With Troops Not To Revolt Over 2016 (VIDEO),sadness
Putin and Xi in Western propaganda – why does XJP get off so lightly? | The Vineyard of the Saker,neutral
PressTV-Yemen’s Hudaydah suffering from dire humanitarian situation,fear
Tech” Malaise Pricks San Francisco Office Space Bubble,neutral
Daily Mail forced to lie down in darkened room after confirmation Prince Harry’s girlfriend is mixed-race,fear
Dr. Duke and Dr. MacDonald Call for Prosecution of Hillary for Treasonous Support of ISIS.,anger
Vermont fights the opioid epidemic by limiting prescribed painkillers,neutral
20 Before and After Photos That Reveal The Effects Of Giving Up Alcohol,sadness
"Snapchat To Raise Up To $4 Billion In IPO, Valuing Company As Much As $40 Billion",surprise
Why Is This Not Watergate? Smoking Gun Emails Discuss “Cleaning Up” Obama/Hillary Emails,neutral
New York Times Tries to Compare Comey to Hoover. Here Are 4 Reasons That's Idiotic,disgust
27 Civilians Killed in Saudi Airstrikes Against Yemen Villages,sadness
First-Ever Footage of Aging Tar Sands Pipelines Beneath Great Lakes,neutral
"Politicians, NATO Officials Furious as Spain Plans to Refuel Russian Battle Group - Tyler Durden",anger
Slave labor: Prison food contractors funded efforts to combat marijuana legalization,disgust
PTSD: Identification and Compensation,neutral
Leftists Claim Dress Code Promotes “Rape Culture”,neutral
"Muslims Are Kidnapping White Girls And Forcing Them Into Sex Slavery, Says UK Children's Charity",disgust
‘Arab Spring’ and the Washington-Brussels-Riyadh Axis,fear
These Syrian Refugees Just Nailed The Mannequin Challenge!,neutral
Preventing cultural genocide with the Mother Tongue policy in Eritrea,fear
London Bankers Fearful of Brexit Blowback,fear
Trump Suffers Bizarre Memory Disorder: Says He Always Opposed Obamacare (VIDEO),neutral
Dump the Democrats for Good - Russia News Now,neutral
The man behind the Trump rally disturbance in Reno,fear
This Collage of Corrut Presstitutes Making Fools of Themselves Is a Keeper,disgust
Stocks Pump'n'Dump As Crude Crumbles To 3-Week Lows,sadness
"ING TO CUT 7,000 JOBS…",anger
"Thomas Reuters cuts 2000 jobs, spends $200m streamlining",sadness
"Comment on 10 More Beautiful Images That Remind You We Still Live In A Beautiful World, With Beautiful People by 10 More Beautiful Images That Remind You We Still Live In A Beautiful World, With Beautiful People - Upside Down Media",joy
Hillaryous! Huckabee Compares Clintons to THESE Famous Mobsters.,neutral
Not Guilty: The Power of Nullification to Counteract Government Tyranny,anger
Dead Voter Drive: video & petition to stop deceased-o-phobia,fear
Will China Trigger the Next Global Recession?,neutral
Veterans help veterans cope with PTSD through decorated Marine’s New York-based nonprofit Headstrong Project,neutral
US Officials Try to Scare Voters With Terror Threat,fear
Arianna Huffington Exposed Colluding With DNC in New WikiLeaks Emails,anger
Liberal CNN Commentator Blames Republicans for Obamacare’s Rising Premiums,anger
President Trump vs President Clinton … What Will Happen After Inauguration? | The Vineyard of the Saker,neutral
Planet nine might be pulling our solar system out of alignment,neutral
CNN Got Complete List of Questions for Trump Interview from DNC,neutral
Opps! German Magazine Uses ISIS Propaganda Video to Show All is Well in Mosul,anger
"Assange: Clinton resisted FBI, and now they’re out for payback (JOHN PILGER EXCLUSIVE)",anger
Spin Doctors – How the Media Reports on Medicine,neutral
US/Russian Relations Sour Further As Putin Refuses To Open Snapchat From Obama,sadness
Thanksgiving at Standing Rock,neutral
Re: WOW! What Josh Earnest admitted about Obamacare is stunning (because it’s true),surprise
Comment on Useful Idiots for Islam by MomOfIV,neutral
CodeSOD: Just In Case,neutral
The Pitfalls of Partial Disclosure – Examining the Process of Disclosure and the Reasons why a String of Half-Truths Just Won’t Cut It,neutral
4 Times As Many Americans Think Biased U.S. Media – Not Foreign Interests Such As Russian Hackers – Real Threat To Fair Election,fear
Hillary Emails: “Taken Care Of”,neutral
Pro-sovereignty Legislators Demand That Administration End Border Anarchy,anger
"The Dropa Stones - 12,000-Year-Old Ancient Artifacts",neutral
FBI Getting Warmer: Pay-to-Play,neutral
November 4: Daily Contrarian Reads,neutral
A Trump Supporter Just Held Six Children At Gunpoint For Dumbest Reason Ever,fear
Facebook Lets Advertisers Exclude Users by Race,neutral
Wells Fargo is Rotting from the Top Down,neutral
"Dying out: Wild animal numbers could fall by 67% from 1970-2020, study says",neutral
Comment on Due Process is Dead: A Staggering 95% of All Inmates in America Have Never Received a Trial by Raymond Karczewski,neutral
Schools All Over America Are Closing On Election Day Due To Fears Of Violence,fear
"Capitalism Is Doomed — Without Alternatives, So Are We",sadness
Still Not Over: They Are Trying to “Flip the Electoral College” To Block Trump’s Win,neutral
New ISIS Video Threatens Putin While Russian Child Executioners Execute 4 Men,fear
Koch Brothers Helped Incite the Impending Bloodbath Among Republicans,disgust
Sean Hannity SHREDS FBI Director James Comey for Clearing CRIMINAL HILLARY Again – TruthFeed,anger
THIS Is What It Means If You Have Two Dimples On Your Back,neutral
Crack in Earth’s magnetic shield detected,fear
French privacy row over mass ID database,anger
VIDEO: Cop Crashes Car and Runs Away When More Cops Arrive,fear
"Hey Bernie Supporters, Here are 45 Times Hillary Promoted the TPP – TruthFeed",neutral
